,Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
905,1000.0,2,2.0,Unfurnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",2.0,Ready_to_move,Resale,Builder_Floor,16917.0,11700000
906,950.0,2,2.0,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,114.0,Ready_to_move,Resale,Apartment,10838.0,8100000
907,1460.0,3,3.0,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,9655.0,12000000
908,1100.0,2,2.0,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,9655.0,7200000
909,444.0,2,2.0,Unfurnished,Budh Vihar,North West Delhi,Budh Vihar Phase 1,1.0,Ready_to_move,Resale,Apartment,4000.0,2000000
910,450.0,2,1.0,Unfurnished,Budh Vihar,North West Delhi,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1.0,Ready_to_move,Resale,Builder_Floor,72000.0,3600000
911,350.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Flats Pocket 3, Narela",1.0,Ready_to_move,Resale,Apartment,5128.0,3000000
912,2077.4327,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Flats Pocket 3, Narela",1.0,Ready_to_move,Resale,Builder_Floor,5051.0,1000000
913,360.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.0,Ready_to_move,Resale,Apartment,5000.0,1800000
914,390.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,Resale,Apartment,5128.0,2000000
915,50.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,New_Property,Apartment,5128.0,3500000
916,350.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,Resale,Apartment,4571.0,1600000
917,379.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,Resale,Builder_Floor,4221.0,1600000
918,4900.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,New_Property,Apartment,5051.0,1000000
919,500.0,1,1.0,Unfurnished,Narela,North West Delhi,"DDA Pocket H, Narela",1.0,Ready_to_move,Resale,Apartment,3600.0,1800000
920,350.0,1,1.0,Unfurnished,Narela,North West Delhi,Narela,3.0,Ready_to_move,Resale,Apartment,7143.0,2500000
921,365.0,1,1.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,Resale,Apartment,7143.0,3500000
922,236.8058,1,1.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,Resale,Apartment,4221.0,2000000
923,350.0,1,1.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,New_Property,Apartment,4270.0,1490000
924,495.0,2,2.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,Resale,Builder_Floor,4270.0,1750000
925,585.0,2,2.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,Resale,Builder_Floor,3248.0,1900000
926,425.0,1,1.0,Unfurnished,Narela,North West Delhi,Narela,1.0,Ready_to_move,Resale,Apartment,5176.0,2200000
927,445.0,1,1.0,Unfurnished,Narela,North West Delhi,Narela Mandi,1.0,Ready_to_move,Resale,Apartment,4221.0,1500000
928,378.0,1,2.0,Unfurnished,Narela,North West Delhi,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2.0,Ready_to_move,Resale,Apartment,10838.0,1500000
929,900.0,2,2.0,Unfurnished,Narela,North West Delhi,Narela Sector A9,1.0,Ready_to_move,Resale,Apartment,4270.0,4600000
930,985.0,3,3.0,Unfurnished,Rohini,North West Delhi,Rohini Sector 21,1.0,Almost_ready,New_Property,Builder_Floor,6154.0,6800000
931,2170.0,4,4.0,Unfurnished,Rohini,North West Delhi,Rohini Sector 23,2.0,Ready_to_move,New_Property,Builder_Floor,5255.0,22000000
932,750.0,2,2.0,Unfurnished,Shahdara,Shahdara,"Balbir Nagar, Shahdara",1.0,Ready_to_move,Resale,Builder_Floor,6526.0,4500000
933,1350.0,4,3.0,Unfurnished,Shahdara,Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",2.0,Ready_to_move,Resale,Apartment,10838.0,9500000
934,360.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Maujpur, Shahdara",1.0,Ready_to_move,New_Property,Builder_Floor,6526.0,1550000
935,445.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Ram Nagar Extension, Shahdara",1.0,Ready_to_move,Resale,Builder_Floor,6526.0,2000000
936,700.0,2,2.0,Unfurnished,Shahdara,Shahdara,"Ram Nagar, Shahdara",1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,4600000
937,558.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Rohtash Nagar, Shahdara",1.0,Ready_to_move,New_Property,Builder_Floor,6526.0,2900000
938,450.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Seelampur, Shahdara",1.0,Ready_to_move,Resale,Apartment,13333.0,6000000
939,440.0,2,2.0,Unfurnished,Shahdara,Shahdara,Shahdara,1.0,Ready_to_move,Resale,Apartment,6526.0,2700000
940,675.0,2,1.0,Unfurnished,Shahdara,Shahdara,Shahdara,1.0,Ready_to_move,Resale,Apartment,6526.0,3300000
941,852.0,2,2.0,Unfurnished,Shahdara,Shahdara,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1.0,Ready_to_move,Resale,Apartment,6667.0,2670000
942,846.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Shivnam Apartment, Shahdara",1.0,Ready_to_move,New_Property,Apartment,3901.0,3300000
943,720.0,2,1.0,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1.0,Ready_to_move,Resale,Builder_Floor,5556.0,4000000
944,1125.0,2,2.0,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1.0,Ready_to_move,Resale,Builder_Floor,4444.0,5000000
945,360.0,1,1.0,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1.0,Ready_to_move,Resale,Builder_Floor,6944.0,2500000
946,713.0,3,1.0,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1.0,Ready_to_move,Resale,Apartment,11220.0,8000000
947,70.0,1,2.0,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1.0,Ready_to_move,Resale,Apartment,5357.0,4500000
948,450.0,2,2.0,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",1.0,Ready_to_move,Resale,Unknown,58000.0,2900000
949,540.0,5,2.0,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",1.0,Ready_to_move,Resale,Unknown,58000.0,17000000
950,1350.0,3,3.0,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",1.0,Ready_to_move,Resale,Unknown,18519.0,25000000
951,2250.0,3,2.0,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",1.0,Ready_to_move,Resale,Unknown,4444.0,10000000
952,700.0,2,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,10838.0,16500000
953,1500.0,3,3.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,New_Property,Apartment,10838.0,26500000
954,1400.0,3,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,12500.0,19000000
955,1100.0,2,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,2.0,Ready_to_move,Resale,Apartment,12500.0,15000000
956,1320.0,3,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,2.0,Ready_to_move,Resale,Apartment,12500.0,15600000
957,1440.0,3,3.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,12500.0,19000000
958,700.0,2,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,10838.0,16500000
959,1500.0,3,3.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,New_Property,Apartment,10838.0,26500000
960,1400.0,3,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,12500.0,19000000
961,1100.0,2,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,2.0,Ready_to_move,Resale,Apartment,12500.0,15000000
962,1320.0,3,2.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,2.0,Ready_to_move,Resale,Apartment,12500.0,15600000
963,1440.0,3,3.0,Unfurnished,Alaknanda,South Delhi,Alaknanda,1.0,Ready_to_move,Resale,Apartment,12500.0,19000000
964,1170.0,3,3.0,Unfurnished,Mehrauli,South Delhi,"Andheria Mor, Mehrauli",5.0,Almost_ready,New_Property,Builder_Floor,8060.0,7200000
965,405.0,1,1.0,Unfurnished,Mehrauli,South Delhi,"Andheria Mor, Mehrauli",1.0,Ready_to_move,Resale,Apartment,3778.0,1500000
966,1350.0,3,2.0,Unfurnished,Saket,South Delhi,"Anupam Enclave, Saket",1.0,Ready_to_move,Resale,Builder_Floor,14074.0,19000000
967,450.0,1,1.0,Unfurnished,Mehrauli,South Delhi,"Brijwasi Colony, Mehrauli",1.0,Ready_to_move,Resale,Apartment,3667.0,1650000
968,1500.0,3,3.0,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4.0,Ready_to_move,Resale,Builder_Floor,10838.0,6000000
969,810.0,2,2.0,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4.0,Ready_to_move,Resale,Apartment,10838.0,4500000
970,750.0,2,2.0,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,1.0,Ready_to_move,New_Property,Builder_Floor,4138.0,3500000
971,765.0,2,2.0,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4.0,Ready_to_move,New_Property,Builder_Floor,4138.0,2500000
972,630.0,2,2.0,Unfurnished,Chhattarpur,South Delhi,Chhattarpur Enclave Phase2,1.0,Ready_to_move,Resale,Apartment,10838.0,2800000
973,2097.0,3,3.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,29000000
974,1200.0,3,3.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,1.0,Ready_to_move,New_Property,Builder_Floor,18333.0,22000000
975,945.0,2,1.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,5.0,Ready_to_move,Resale,Apartment,6878.0,6500000
976,1650.0,3,3.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,5.0,Ready_to_move,New_Property,Builder_Floor,6878.0,35000000
977,4118.0,4,5.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,3.0,Ready_to_move,New_Property,Builder_Floor,12916.0,55000000
978,11050.0,3,3.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,1.0,Ready_to_move,New_Property,Builder_Floor,12916.0,18500000
979,990.0,2,2.0,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park Block A,1.0,Ready_to_move,Resale,Builder_Floor,12916.0,11500000
980,1600.0,3,4.0,Unfurnished,Chhattarpur,South Delhi,"DLF Chattarpur Farms, Chhattarpur",1.0,Almost_ready,New_Property,Apartment,4138.0,60000000
981,3000.0,4,4.0,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2.0,Ready_to_move,New_Property,Builder_Floor,14888.0,67000000
982,2750.0,4,5.0,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave, Malviya Nagar",2.0,Almost_ready,New_Property,Builder_Floor,10838.0,75000000
983,2500.0,4,5.0,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave, Malviya Nagar",1.0,Ready_to_move,New_Property,Builder_Floor,7200.0,62500000
984,5025.0,5,6.0,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 2,4.0,Almost_ready,New_Property,Builder_Floor,22222.0,170000000
985,5025.0,5,6.0,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 2,4.0,Almost_ready,New_Property,Builder_Floor,22222.0,170000000
986,2700.0,4,4.0,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 4 Nri Colony,2.0,Ready_to_move,Resale,Builder_Floor,12500.0,36500000
987,2700.0,4,4.0,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 4 Nri Colony,2.0,Ready_to_move,Resale,Builder_Floor,12500.0,36500000
988,2520.0,3,3.0,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,47500000
989,1700.0,3,4.0,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,45000000
990,2066.0,4,4.0,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2.0,Almost_ready,New_Property,Builder_Floor,30000.0,60000000
991,1750.0,3,3.0,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2.0,Ready_to_move,Resale,Builder_Floor,170000.0,35000000
992,1500.0,3,4.0,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2.0,Ready_to_move,Resale,Builder_Floor,18055.0,45000000
993,2250.0,4,4.0,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",3.0,Ready_to_move,New_Property,Builder_Floor,18055.0,100000000
994,2400.0,4,5.0,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",1.0,Ready_to_move,Resale,Builder_Floor,25000.0,65000000
995,5400.0,4,4.0,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",2.0,Ready_to_move,Resale,Builder_Floor,17677.0,110000000
996,1305.0,4,3.0,Unfurnished,Chhattarpur,South Delhi,"JVTS Gardens, Chhattarpur",1.0,Almost_ready,New_Property,Builder_Floor,10838.0,5500000
997,1175.0,3,3.0,Unfurnished,Chhattarpur,South Delhi,"JVTS Gardens, Chhattarpur",4.0,Almost_ready,New_Property,Builder_Floor,10838.0,5000000
998,2650.0,4,4.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,75000000
999,1350.0,3,3.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1.0,Ready_to_move,New_Property,Builder_Floor,19259.0,26000000
1000,1200.0,3,3.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1.0,Ready_to_move,New_Property,Builder_Floor,20833.0,25000000
1001,1600.0,3,3.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1.0,Ready_to_move,Resale,Builder_Floor,20833.0,22500000
1002,2150.0,4,4.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2.0,Ready_to_move,New_Property,Builder_Floor,20930.0,45000000
1003,1240.0,3,3.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2.0,Ready_to_move,New_Property,Builder_Floor,20930.0,26500000
1004,1000.0,2,2.0,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1.0,Ready_to_move,Resale,Builder_Floor,20930.0,15000000
1005,650.0,3,2.0,Unfurnished,Malviya Nagar,South Delhi,"Khirki extension, Malviya Nagar",3.0,Ready_to_move,Resale,Builder_Floor,14888.0,4200000
1006,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,10500000
1007,1350.0,3,4.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar,1.0,Ready_to_move,Resale,Apartment,10838.0,25000000
1008,800.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 1,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,15000000
1009,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 1,2.0,Ready_to_move,Resale,Builder_Floor,22000.0,10000000
1010,1500.0,1,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,Resale,Apartment,10838.0,13500000
1011,1500.0,1,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,Resale,Apartment,10838.0,13500000
1012,800.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,14000000
1013,800.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,14500000
1014,825.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,15000000
1015,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,13000000
1016,875.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,15000000
1017,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,10300000
1018,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,Resale,Builder_Floor,7000.0,11000000
1019,1800.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,28500000
1020,900.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,Resale,Builder_Floor,7000.0,11000000
1021,2925.0,4,4.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,22000.0,57500000
1022,1600.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,22000.0,30000000
1023,2925.0,4,4.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,57500000
1024,1600.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,30000000
1025,2200.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,30000000
1026,1350.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,41500000
1027,2880.0,4,5.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,New_Property,Builder_Floor,15972.0,46000000
1028,1400.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,183333.0,24500000
1029,1800.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Apartment,183333.0,24500000
1030,1600.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,Resale,Builder_Floor,20000.0,26000000
1031,1350.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,15556.0,21000000
1032,1700.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,15556.0,28000000
1033,1600.0,3,3.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,Resale,Builder_Floor,15556.0,29500000
1034,750.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 4,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,13600000
1035,1130.0,2,2.0,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 4,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,7800000
1036,8150.0,4,5.0,Unfurnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",4.0,Ready_to_move,New_Property,Builder_Floor,15459.0,170000000
1037,3500.0,3,3.0,Unfurnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",1.0,Ready_to_move,Resale,Builder_Floor,15459.0,45000000
1038,1100.0,3,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Apartment,10838.0,6500000
1039,710.0,2,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,Resale,Apartment,4922.0,2900000
1040,430.0,1,1.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,3778.0,1850000
1041,550.0,2,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,Resale,Builder_Floor,3778.0,2300000
1042,565.0,2,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1.0,Ready_to_move,Resale,Builder_Floor,5820.0,3500000
1043,990.0,4,3.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Almost_ready,New_Property,Builder_Floor,10838.0,7200000
1044,855.0,3,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Apartment,10838.0,4800000
1045,950.0,3,2.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Builder_Floor,4922.0,5000000
1046,420.0,1,1.0,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Builder_Floor,4922.0,2300000
1047,750.0,2,2.0,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,1.0,Almost_ready,New_Property,Builder_Floor,10838.0,13000000
1048,850.0,2,2.0,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,Resale,Builder_Floor,14888.0,8500000
1049,750.0,2,2.0,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Almost_ready,New_Property,Builder_Floor,14888.0,11500000
1050,500.0,1,1.0,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,Resale,Apartment,14888.0,2300000
1051,1125.0,2,2.0,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,Resale,Builder_Floor,7200.0,8100000
1052,6500.0,4,5.0,Unfurnished,Hauz Khas,South Delhi,"Mayfair garden, Hauz Khas",3.0,Ready_to_move,New_Property,Builder_Floor,170000.0,190000000
1053,675.0,2,1.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,3259.0,2200000
1054,1350.0,3,3.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,New_Property,Builder_Floor,3294.0,8500000
1055,1350.0,3,3.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,New_Property,Apartment,3294.0,8500000
1056,450.0,1,1.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,New_Property,Builder_Floor,3294.0,1700000
1057,1050.0,3,2.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,2.0,Ready_to_move,New_Property,Builder_Floor,3294.0,5600000
1058,1250.0,3,3.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,2.0,Almost_ready,New_Property,Builder_Floor,8060.0,8500000
1059,1080.0,3,3.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,5.0,Ready_to_move,New_Property,Apartment,8060.0,6000000
1060,1350.0,3,3.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,New_Property,Apartment,8060.0,8500000
1061,540.0,1,1.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,3148.0,1700000
1062,1044.0983,3,2.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,3148.0,6000000
1063,405.0,1,1.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,2963.0,1200000
1064,173.0,2,2.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,3667.0,3500000
1065,1100.0,3,2.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,7727.0,8500000
1066,600.0,2,2.0,Unfurnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,5333.0,3200000
1067,1150.0,2,2.0,Unfurnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,12500.0,16500000
1068,1150.0,2,2.0,Unfurnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",1.0,Ready_to_move,Resale,Apartment,12500.0,16500000
1069,3500.0,4,4.0,Unfurnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,Resale,Builder_Floor,15459.0,90000000
1070,2550.0,4,4.0,Unfurnished,Friends Colony,South Delhi,New Friends Colony,1.0,Ready_to_move,Resale,Builder_Floor,23529.0,60000000
